Transaction_ID,Customer_ID,Customer_Name,Email,Phone,Country,Merchant,Category,Order_Value,Installments,Payment_Status,Days_Late,Credit_Score,Monthly_Income,Age,Order_Date
8626,730185,Cindy Rodriguez,deborah25@example.net,+1-407-633-2346x4813,Saudi Arabia,Sharaf DG,Beauty,1443.51,2,Paid,5,558.0,5656.0,60,2026-02-28
8627,273241,Kimberly Smith,mortontabitha@example.com,968.729.2468x771,UAE,Noon,Fashion,3653.91,2,Paid,36,763.0,24396.0,33,2025-07-22
8628,494953,Anthony Bishop,nperez@example.org,642-472-2738x535,Qatar,Virgin Megastore,Electronics,4921.94,2,Paid,0,650.0,9048.0,51,2025-01-26
8629,938394,William Cole,pchavez@example.net,+1-976-467-0571x64385,Saudi Arabia,Amazon UAE,Fashion,3544.38,3,Paid,22,642.0,27415.0,19,2025-07-22
8630,902093,Betty Lee,christopher31@example.net,+1-546-583-8049x793,Saudi Arabia,Virgin Megastore,Travel,416.01,3,Paid,8,833.0,24338.0,33,2025-01-13
8631,357903,Mrs. Stephanie Ortiz,andrewrichardson@example.org,256.480.1267x036,Saudi Arabia,Sharaf DG,Home,1627.8,6,Paid,26,794.0,23212.0,42,2026-05-23
8632,845671,Jeffrey Woodward,jthompson@example.org,528.859.4886,Saudi Arabia,Noon,Fashion,4694.5,4,Paid,33,753.0,3051.0,21,2026-07-20
8633,157459,Michael Stewart,qgarcia@example.org,+1-205-702-8166,UAE,Noon,Home,3340.02,3,Paid,9,705.0,28814.0,24,2025-08-17
8634,775421,Anna Johnson,kevin67@example.org,738.533.8115,Kuwait,Noon,Beauty,2123.98,3,Paid,13,653.0,13370.0,48,2024-08-22
8635,148504,Cassandra Warren,christopher86@example.org,993.839.1505x723,UAE,Virgin Megastore,Electronics,2123.81,2,Paid,38,816.0,25482.0,21,2025-03-15
8636,523482,Katie Morales,ericksonpeter@example.com,414.316.1906x33984,Kuwait,Amazon UAE,Home,710.86,2,Paid,9,797.0,12045.0,18,2024-10-09
8637,863188,Brent Lee,waltersmichelle@example.net,850-477-6741,UAE,Jarir,Travel,4636.57,6,Paid,29,763.0,11717.0,26,2025-01-09
8638,378972,Patricia Thornton,sotoalec@example.org,(578)902-1434x313,Kuwait,Extra,Beauty,2093.81,2,Paid,8,703.0,17877.0,52,2024-09-04
8639,906575,Michael Mitchell,dayeric@example.net,+1-744-403-5180x8533,Saudi Arabia,Jarir,Electronics,3670.41,3,Paid,22,829.0,20108.0,19,2025-03-24
8640,988911,Jon Morse,adamschristopher@example.com,839-204-1331,Qatar,IKEA,Electronics,3419.47,3,Late,0,769.0,24784.0,41,2024-12-23
8641,914003,John Cox,zcook@example.net,7005705542,Saudi Arabia,IKEA,Beauty,571.2,2,Paid,8,660.0,18140.0,56,2025-04-16
8642,260005,Sarah Riley,smithwilliam@example.net,(971)384-9952x84804,UAE,Extra,Travel,285.52,3,Paid,39,812.0,9451.0,39,2026-01-29
8643,883457,William Bell,qbradley@example.com,467-646-0300x965,Qatar,Extra,Beauty,1521.03,4,Paid,8,698.0,3517.0,35,2025-12-21
8644,358324,Antonio White,egeorge@example.com,001-914-379-9920x8336,Kuwait,Jarir,Travel,4769.98,3,Paid,22,589.0,5655.0,40,2025-01-23
8645,668996,Timothy Howard,kevinsmith@example.org,(818)642-8804x6133,Saudi Arabia,Centrepoint,Electronics,826.9,4,Paid,23,838.0,8731.0,32,2026-01-08
8646,403281,Jennifer Macdonald,alopez@example.net,886.218.3203,Kuwait,IKEA,Fashion,3554.17,3,Paid,4,588.0,23219.0,34,2026-04-07
8647,604742,Sonya Mclaughlin,timothy22@example.com,403.317.1780,UAE,Amazon UAE,Electronics,2499.62,3,Paid,15,841.0,15517.0,32,2026-05-15
8648,952702,Mary Brown,laurie08@example.com,9769147038,UAE,Virgin Megastore,Electronics,4533.7,2,Paid,44,571.0,18011.0,58,2024-12-27
8649,555679,Alice Wagner,baileyjoshua@example.net,001-937-281-6053x626,Saudi Arabia,Namshi,Beauty,4487.4,4,Paid,29,606.0,8603.0,31,2025-08-17
8650,783380,John Lin,bonniebowman@example.org,+1-552-491-6088,UAE,Amazon UAE,Beauty,2514.26,4,Late,14,567.0,8022.0,24,2025-10-21
8651,891214,Savannah Perez,qjohnson@example.org,7123323639,Saudi Arabia,Noon,Beauty,2048.77,3,Paid,28,669.0,22243.0,41,2026-01-09
8652,645934,Jessica Glover MD,simmonsmelvin@example.com,763.325.0215x3892,Kuwait,Sharaf DG,Fashion,4639.41,6,Paid,26,688.0,7094.0,26,2026-05-07
8653,507610,Lauren Watson,knightrobert@example.org,976.712.8610x3146,Qatar,Namshi,Electronics,1721.34,6,Paid,14,634.0,20185.0,27,2025-08-31
8654,345492,Alejandra Waller,thomasmcdonald@example.org,971-892-0558x747,Saudi Arabia,Amazon UAE,Beauty,2387.52,3,Paid,18,671.0,9888.0,38,2026-03-19
8655,836978,Trevor Ibarra,zachary99@example.org,501.898.8540,Kuwait,IKEA,Travel,479.78,4,Late,21,793.0,23390.0,38,2025-04-13
8656,682075,Latoya Murphy,edwardsdawn@example.net,(803)949-7655x8188,Qatar,Sharaf DG,Electronics,1938.39,6,Paid,3,749.0,24347.0,53,2025-03-24
8657,863680,Christine Howard,deborah89@example.com,001-315-694-6390,Kuwait,Noon,Beauty,1885.35,6,Paid,25,639.0,10410.0,30,2026-02-24
8658,660139,Lori Gutierrez,meghangarcia@example.net,519.652.5278x82740,Kuwait,Amazon UAE,Electronics,3332.04,2,Default,36,728.0,20559.0,18,2025-08-29
8659,828373,Paul Sosa,tjohnson@example.com,001-536-953-4543,Kuwait,Virgin Megastore,Home,2105.46,6,Paid,20,768.0,25985.0,29,2025-07-10
8660,302042,Leslie Ruiz,hudsonkevin@example.com,7089730494,UAE,Jarir,Home,3896.58,4,Paid,35,594.0,18810.0,55,2024-08-08
8661,399971,Paul Wright,ulopez@example.com,(928)365-8087x228,Qatar,Namshi,Fashion,3347.98,4,Paid,17,759.0,17961.0,37,2025-02-02
8662,577018,Robert Harris,jenniferharris@example.net,727-313-5513,UAE,Jarir,Fashion,2358.44,6,Late,6,570.0,11202.0,29,2025-03-06
8663,391540,Tyrone Williams MD,mosstanya@example.net,(623)324-2038,Kuwait,IKEA,Fashion,3712.89,4,Paid,5,768.0,26385.0,59,2025-01-07
8664,622560,Tina Collins,obrooks@example.net,+1-675-936-4391x321,Kuwait,Virgin Megastore,Beauty,1413.42,4,Paid,35,667.0,21496.0,42,2025-07-11
8665,145815,Michael Roberson,millersusan@example.com,001-992-504-2654x874,Kuwait,Sharaf DG,Fashion,4023.78,2,Paid,4,604.0,20892.0,25,2025-08-07
8666,412781,Megan Cortez,stevelong@example.net,+1-531-968-2912,Kuwait,Noon,Beauty,568.31,6,Paid,27,677.0,11303.0,60,2025-06-11
8667,972948,Kimberly Shelton,angela37@example.com,(531)857-0163x78102,Kuwait,Noon,Beauty,3543.63,3,Paid,42,617.0,24407.0,27,2026-05-16
8668,272335,Susan Williams,oponce@example.org,(820)548-6060x037,Qatar,Sharaf DG,Fashion,3874.63,2,Paid,36,639.0,25282.0,29,2024-11-24
8669,851251,Christopher White,robertpadilla@example.net,979.894.4613,Saudi Arabia,Virgin Megastore,Travel,2998.79,2,Paid,32,730.0,28847.0,40,2024-08-08
8670,995439,Jacqueline Spencer,sharpadam@example.org,786-794-2229,Saudi Arabia,Jarir,Beauty,2507.74,6,Paid,22,740.0,24677.0,21,2024-12-20
8671,320356,Teresa Johnson,allenmark@example.org,(793)551-9551,Qatar,Amazon UAE,Travel,423.33,6,Paid,44,792.0,17010.0,44,2025-02-26
8672,814878,Jacob Clark,smithchristopher@example.net,(722)866-6681x70686,Kuwait,Virgin Megastore,Electronics,1725.29,3,Paid,38,796.0,14651.0,46,2026-03-23
8673,363742,Dr. Ashley Collins,bstokes@example.net,607.891.8449x9775,Kuwait,Carrefour,Electronics,321.85,4,Paid,16,,14826.0,40,2024-08-16
8674,363592,Corey Carpenter,clarkmaurice@example.org,+1-748-283-5205x658,Kuwait,IKEA,Fashion,1108.88,2,Paid,6,690.0,25670.0,18,2025-05-26
8675,208676,Elizabeth Long MD,trujillosandra@example.net,685.421.0274,Qatar,Extra,Fashion,3599.13,6,Paid,4,805.0,3486.0,27,2026-04-21
8676,729287,Samantha House,markfuentes@example.org,316.989.3278x942,Qatar,Jarir,Beauty,4625.03,2,Late,8,843.0,11438.0,40,2026-03-13
8677,456654,Emma Baker,leah81@example.org,(811)934-8940,Kuwait,IKEA,Travel,3759.09,3,Paid,16,622.0,11806.0,37,2026-07-17
8678,645416,Mark Lambert,oburgess@example.org,(425)632-1879x8652,Saudi Arabia,Virgin Megastore,Home,544.26,6,Paid,31,632.0,10076.0,21,2025-06-22
8679,682715,Brandi Deleon,yelliott@example.org,548-507-1855x3342,Qatar,Amazon UAE,Fashion,4955.56,6,Late,18,690.0,15555.0,40,2026-01-25
8680,907249,Richard Cooper,ronald64@example.org,(523)698-8300x790,Kuwait,Amazon UAE,Beauty,-100.0,6,Paid,18,618.0,25104.0,32,2025-05-03
8681,631565,Tyler Dougherty,banksjennifer@example.net,268-873-7285x240,Saudi Arabia,Namshi,Travel,3078.37,4,Paid,35,679.0,17148.0,42,2025-02-24
8682,960796,Brandon Khan,cbryant@example.com,9498291520,Saudi Arabia,Centrepoint,Beauty,3518.25,3,Paid,17,628.0,23983.0,38,2025-06-28
8683,741798,Shawn Dillon,jenniferperez@example.org,205-286-7925x516,Kuwait,Namshi,Beauty,4545.8,4,Paid,7,822.0,5087.0,40,2025-05-09
8684,631312,Robert Hudson,jasonherman@example.org,945-906-6119,UAE,Sharaf DG,Home,2965.46,4,Paid,40,746.0,23561.0,28,2026-06-10
8685,606808,Debbie Black,sherrywright@example.org,455-433-9474x49674,Saudi Arabia,Sharaf DG,Beauty,697.33,6,Paid,42,625.0,8947.0,25,2025-07-25
8686,976781,Daniel Palmer,tammy02@example.com,+1-923-291-3195x008,Qatar,Virgin Megastore,Fashion,1161.81,4,Paid,40,646.0,16310.0,23,2026-03-18
8687,379307,Tara Hughes,jonathancox@example.net,685-204-8558x5807,Saudi Arabia,Jarir,Beauty,4791.26,4,Paid,27,812.0,20693.0,27,2024-10-04
8688,405157,Stephanie Patterson,patrick93@example.org,924-378-6136x47645,UAE,Virgin Megastore,Electronics,3036.31,4,Paid,7,636.0,8339.0,55,2026-04-08
8689,438029,Megan Wagner,jacob68@example.net,639-785-2418x7070,Kuwait,Centrepoint,Electronics,1252.35,3,Default,5,850.0,29250.0,29,2025-03-05
8690,519604,Leslie Ochoa,zachary81@example.com,612.228.8570,Kuwait,Virgin Megastore,Travel,4734.89,3,Paid,36,808.0,8274.0,23,2025-01-16
8691,576789,Michael Potter,kharris@example.net,6534438053,Kuwait,Extra,Travel,1361.0,6,Paid,36,614.0,27251.0,24,2025-01-16
8692,212350,Kendra Welch,ysmith@example.com,+1-429-706-7190x44877,Saudi Arabia,Amazon UAE,Travel,1986.7,6,Paid,1,580.0,5369.0,18,2025-07-10
8693,244137,Miss Angel Stone,lawrencemills@example.com,742.902.7448x829,Saudi Arabia,Centrepoint,Electronics,2714.8,3,Default,39,557.0,22012.0,37,2025-09-26
8694,376642,Richard Gordon,lewisjeremy@example.net,001-704-979-6873x2117,Qatar,Centrepoint,Home,156.92,6,Paid,17,756.0,5343.0,26,2026-04-29
8695,807282,Sarah Marshall MD,chelseawhite@example.com,(532)694-4367,Saudi Arabia,Extra,Beauty,588.11,2,Paid,31,654.0,29322.0,57,2026-07-20
8696,760902,Patrick Dennis,garcialisa@example.com,9736551970,Qatar,Extra,Home,266.78,6,Late,5,707.0,16285.0,25,2024-11-17
8697,202690,Sara Griffin,stephaniemiller@example.net,7279227588,Qatar,Centrepoint,Beauty,4597.28,6,Paid,39,591.0,6682.0,19,2025-06-15
8698,740307,Craig Stewart,heathersimpson@example.org,+1-895-465-0945x551,Saudi Arabia,Virgin Megastore,Beauty,4355.83,3,Paid,9,784.0,10130.0,44,2026-01-10
8699,603825,Jim Bates,staceyfuller@example.com,001-240-317-7404x483,Kuwait,Amazon UAE,Fashion,276.37,4,Paid,0,683.0,17909.0,34,2024-10-11
8700,877177,Christine Mcclain,michaelspence@example.com,+1-497-845-7333x02072,Kuwait,Jarir,Home,990.38,3,Late,15,849.0,3074.0,18,2025-12-04
8701,613388,Thomas Wallace,alexnunez@example.com,(237)232-3699,UAE,Namshi,Beauty,3486.15,2,Paid,3,771.0,6435.0,51,2025-11-25
8702,314024,Sheryl Norris,freemansharon@example.net,383.654.8926,Kuwait,Carrefour,Home,3047.05,6,Late,45,683.0,12166.0,47,2025-11-15
8703,218036,Justin Jackson,ashleywilliamson@example.com,(874)801-9132,UAE,Centrepoint,Travel,3547.6,3,Late,22,721.0,13516.0,25,2025-09-26
8704,153752,Crystal Perez,sarah80@example.org,(468)314-5478x7432,Qatar,Jarir,Home,3568.51,4,Paid,0,635.0,19164.0,53,2026-01-03
8705,732181,Dr. Anthony Park,michael01@example.net,(651)761-8167x206,Saudi Arabia,Virgin Megastore,Fashion,4809.89,4,Paid,8,631.0,19969.0,57,2025-08-15
8706,794114,Tonya Parks,christian47@example.com,6223228208,Saudi Arabia,Extra,Fashion,2808.5,3,Late,41,572.0,26304.0,50,2025-09-30
8707,402181,Wayne Rodriguez,daniellemartin@example.net,(307)710-1023,Qatar,Amazon UAE,Beauty,1774.8,3,Paid,20,841.0,22253.0,31,2025-01-13
8708,638634,Chelsea Clark,alyssapatrick@example.org,+1-376-540-0620x6861,Qatar,Sharaf DG,Travel,4018.23,4,Paid,41,620.0,20914.0,25,2024-12-01
8709,643175,Brooke Davis,igray@example.com,001-267-853-7075x50733,Qatar,IKEA,Beauty,4482.02,3,Late,7,814.0,13682.0,19,2025-03-07
8710,797642,Peter Chen,michaelhernandez@example.com,201-429-3555x69599,UAE,Extra,Beauty,1283.75,4,Paid,34,578.0,,18,2024-12-30
8711,481642,Pamela Lee,brownnicholas@example.net,001-949-204-5480x318,Qatar,Virgin Megastore,Electronics,2205.62,3,Paid,11,829.0,8401.0,57,2025-04-25
8712,650237,Thomas Brown,jamesstevens@example.net,8583309774,UAE,Amazon UAE,Travel,1969.62,4,Paid,34,561.0,25865.0,24,2026-07-11
8713,197448,Kelsey Horn,marcsalinas@example.com,899-250-4510,UAE,Namshi,Travel,3331.4,4,Paid,2,748.0,23828.0,42,2025-06-17
8714,524142,Rebecca Gonzalez,henrygrant@example.org,302.271.3908x32651,Kuwait,Carrefour,Beauty,1731.15,4,Paid,8,652.0,20227.0,58,2025-04-13
8715,974563,Lance Murphy,awolfe@example.net,001-543-778-2166x9945,UAE,Extra,Travel,163.68,6,Paid,26,673.0,27700.0,26,2024-08-29
8716,236512,Sarah Dillon,tonyadonovan@example.com,7802182611,Kuwait,Sharaf DG,Electronics,4325.23,2,Paid,8,626.0,9789.0,48,2026-04-21
8717,845314,Kim Robinson,ematthews@example.net,406-961-3395,Qatar,Virgin Megastore,Travel,1357.27,2,Late,16,730.0,8458.0,27,2025-05-08
8718,237728,Gina Sanchez,wardwesley@example.net,(460)641-1466x165,Kuwait,Virgin Megastore,Travel,4382.7,6,Default,39,709.0,8241.0,27,2026-05-12
8719,111987,Carl Alexander,wellspatricia@example.com,466-241-6163x6652,Kuwait,Sharaf DG,Home,4976.98,3,Paid,30,728.0,28458.0,25,2024-11-18
8720,343378,Katherine Allen,tiffany00@example.org,222-382-0912x876,UAE,Virgin Megastore,Fashion,3390.09,3,Paid,36,791.0,28980.0,28,2025-12-20
8721,693193,Brandon Hall,teresa52@example.net,+1-225-816-8791x34478,UAE,Extra,Electronics,3898.75,3,Paid,32,566.0,20679.0,25,2025-05-25
8722,402460,Susan Garza,michael31@example.org,+1-660-946-4132,Qatar,Namshi,Home,1683.11,2,Late,41,769.0,16933.0,58,2026-06-19
8723,984784,Hannah Roberts,steven48@example.com,911.801.9700,Kuwait,Extra,Electronics,4068.52,6,Paid,15,786.0,3868.0,39,2026-03-27
8724,592740,Charles Arnold,bramirez@example.org,9249064339,UAE,Amazon UAE,Fashion,4117.65,6,Paid,43,635.0,10666.0,38,2025-10-21
8725,544437,Stephanie Cooley,vrios@example.net,001-756-822-6059x850,Qatar,Jarir,Home,2330.9,3,Paid,4,744.0,20306.0,36,2025-09-03
8726,395401,Joshua Carter,thompsonbeth@example.net,(280)360-7588x018,Kuwait,IKEA,Home,1658.48,2,Paid,12,651.0,8612.0,18,2025-11-15
8727,483181,Christopher Page,gilbertalexander@example.net,262.915.7907x0951,Qatar,Namshi,Beauty,573.35,4,Paid,2,801.0,6659.0,29,2025-05-28
8728,603931,Veronica Flynn,portercharles@example.com,661-807-7871,Qatar,Centrepoint,Electronics,3128.96,2,Paid,16,749.0,4392.0,51,2025-12-03
8729,248730,Randy Shaffer,donna04@example.net,8526128017,Saudi Arabia,Amazon UAE,Travel,882.67,3,Late,22,785.0,14007.0,41,2026-03-15
8730,281348,Sarah Ingram,gregory90@example.com,913.611.7342,Saudi Arabia,Jarir,Beauty,2183.43,3,Paid,40,570.0,8370.0,29,2026-05-09
8731,695375,Linda Webster,martinderek@example.com,+1-229-678-0248x935,Saudi Arabia,Noon,Travel,1483.24,4,Paid,43,595.0,5637.0,43,2025-12-28
8732,130407,Brian Rivera,sotolindsey@example.org,001-509-302-5251x45769,Qatar,Jarir,Electronics,2198.38,4,Paid,1,622.0,17584.0,51,2026-03-04
8733,174295,Katherine Lynn,maygary@example.org,(722)528-6250,Saudi Arabia,Jarir,Home,917.89,4,Paid,22,654.0,6354.0,49,2025-12-28
8734,288389,Ashley Sims,brittanymcdaniel@example.org,+1-802-718-8000,Qatar,Sharaf DG,Fashion,4774.38,2,Paid,44,720.0,16405.0,49,2026-03-01
8735,786779,Christina Wilcox,rebekah60@example.org,367.984.3460x108,UAE,Virgin Megastore,Fashion,4649.13,2,Paid,32,707.0,13022.0,25,2025-11-27
8736,563894,Peter Harper,kent90@example.org,867-904-5364,UAE,Carrefour,Home,1545.06,3,Late,24,583.0,20524.0,55,2025-11-30
8737,128459,Kelly Pham,lisapatrick@example.net,001-492-352-0081x725,Qatar,Sharaf DG,Fashion,382.59,3,Paid,36,650.0,25444.0,59,2025-11-17
8738,781206,Laurie Cline,wreynolds@example.org,+1-950-391-7299x4219,Qatar,Jarir,Beauty,2968.74,4,Paid,36,612.0,9337.0,29,2024-10-27
8739,115105,Edward Gomez,cthompson@example.net,9653497987,Kuwait,Sharaf DG,Home,1108.38,6,Paid,33,736.0,19884.0,21,2026-01-27
8740,375118,Erika Smith,jasonwilkinson@example.org,001-228-996-5267,Saudi Arabia,Centrepoint,Beauty,3215.22,3,Late,42,647.0,16362.0,55,2025-04-06
8741,315335,Tammy Campbell,mariahuffman@example.com,274.410.2139x57079,UAE,Virgin Megastore,Electronics,1529.9,6,Paid,0,836.0,4410.0,57,2025-06-09
8742,182405,Joseph Smith,emmapadilla@example.com,001-622-625-2936,Saudi Arabia,Carrefour,Beauty,1178.03,3,Paid,21,757.0,18054.0,32,2024-08-28
8743,321253,Brandy Bauer,iwright@example.org,843.901.8624x70058,UAE,IKEA,Beauty,1692.69,4,Paid,30,559.0,14235.0,41,2025-03-28
8744,312886,Eric Stephens,phillipscarmen@example.org,(409)768-3640,Kuwait,Namshi,Home,1257.72,6,Paid,8,767.0,18854.0,23,2024-08-05
8745,433754,Jennifer Medina,angelaford@example.com,(279)691-7049x5292,Saudi Arabia,Extra,Home,1710.46,4,Paid,16,845.0,23257.0,28,2025-05-25
8746,604275,Cindy Peters,jaimebishop@example.net,9634365072,UAE,Amazon UAE,Electronics,3316.79,3,Paid,3,821.0,17843.0,54,2026-01-06
8747,815983,Melissa Adams,asmith@example.org,9239106781,UAE,Extra,Electronics,3329.27,6,Paid,29,652.0,20957.0,41,2026-07-22
8748,985982,Gary Williams,gregoryboyd@example.org,+1-929-585-8174x8446,Qatar,Extra,Travel,2757.95,2,Default,42,621.0,13648.0,33,2025-05-10
8749,741744,Brittany Carter,justinfleming@example.org,4759164322,UAE,Carrefour,Fashion,974.98,2,Late,45,746.0,9405.0,44,2025-03-22
8750,130152,Laura Roberts,kcox@example.com,245-262-3338x5068,Kuwait,Noon,Fashion,4792.79,4,Paid,5,796.0,5780.0,55,2024-11-07
8751,411705,Anthony Jackson,robert11@example.com,001-200-483-4652,Kuwait,Carrefour,Fashion,2535.07,3,Paid,4,718.0,10498.0,33,2025-03-20
8752,626636,Jennifer Lopez,johnleonard@example.org,001-615-392-5172x58912,Qatar,Noon,Electronics,4893.22,2,Paid,35,614.0,9143.0,46,2026-06-09
8753,797535,Ashley Zimmerman,lucasmccann@example.org,+1-792-345-7991x9513,Kuwait,Namshi,Home,4022.61,4,Late,42,797.0,14662.0,44,2026-02-26
8754,588912,April Andrews,laurahoffman@example.org,001-628-531-4592,Kuwait,Extra,Fashion,2044.26,3,Paid,11,714.0,26117.0,19,2025-10-01
8755,335396,Thomas Mcintyre,jacob98@example.org,+1-561-653-0893x15749,Saudi Arabia,Extra,Beauty,2289.92,2,Paid,42,665.0,26158.0,26,2026-05-25
8756,231850,Eugene Reed,smithshannon@example.org,+1-476-769-3908,Qatar,Carrefour,Beauty,451.4,2,Paid,32,797.0,9820.0,36,2025-04-24
8757,885036,Kevin Hinton,jstevens@example.net,593-321-1749x063,Qatar,Centrepoint,Beauty,2601.05,3,Paid,37,786.0,22716.0,51,2025-09-07
8758,921806,Angela Chen MD,jshelton@example.com,001-759-347-7141x3875,Kuwait,Namshi,Beauty,3884.9,2,Paid,6,607.0,5445.0,34,2026-02-17
8759,295357,Brooke Murray,jeremyhall@example.com,001-385-629-6052x15949,Saudi Arabia,Noon,Travel,393.44,3,Paid,41,780.0,7765.0,42,2025-11-16
8760,163224,Joseph Beard,lopezdouglas@example.com,(827)312-6197x008,Saudi Arabia,Extra,Beauty,3977.7,2,Paid,39,551.0,8945.0,33,2025-08-04
8761,523658,Matthew Simpson,douglas35@example.org,(921)369-5537,Qatar,Namshi,Travel,4152.18,6,Late,27,846.0,21988.0,45,2025-01-22
8762,737591,Lauren Tran,rstewart@example.com,001-844-988-4881x4916,UAE,Centrepoint,Travel,2276.1,2,Paid,29,686.0,13906.0,30,2024-08-13
8763,663970,Cameron Harrington,davidbaker@example.com,(341)333-9035x5865,Saudi Arabia,Jarir,Fashion,4588.55,6,Late,0,628.0,19680.0,27,2024-08-08
8764,355870,Jonathan Erickson,jstrickland@example.com,926.631.5306x60583,UAE,IKEA,Home,1277.76,3,Paid,44,843.0,4936.0,22,2024-11-28
8765,677033,Kristina Mcintosh,skoch@example.org,305-732-5977,UAE,Sharaf DG,Electronics,4834.24,3,Late,40,575.0,14450.0,21,2024-10-18
8766,290985,Robert Medina,tatecarla@example.com,001-600-591-5824,Kuwait,Namshi,Travel,398.04,2,Late,18,763.0,23501.0,54,2024-11-04
8767,558800,Vanessa Miller,varias@example.com,4208568252,Kuwait,Carrefour,Travel,1268.62,6,Paid,25,722.0,11520.0,40,2025-08-19
8768,438487,Jacqueline Horn,edwinblake@example.com,4509190674,Saudi Arabia,Amazon UAE,Travel,3434.33,2,Paid,20,846.0,14118.0,36,2025-04-21
8769,960909,Brittany Perry,jbradley@example.com,8898064403,Kuwait,Sharaf DG,Beauty,1218.15,6,Paid,14,642.0,22443.0,39,2026-01-08
8770,942030,Annette Collins,evansjennifer@example.net,(886)261-3546x5549,UAE,IKEA,Electronics,4623.24,2,Late,3,849.0,19419.0,37,2025-04-25
8771,958096,Tanya Stone,harrisrobin@example.net,794.427.8596x9977,Kuwait,Jarir,Beauty,2101.99,2,Paid,9,797.0,11739.0,31,2025-08-27
8772,387446,April York,fletchermallory@example.com,+1-434-938-5839x6046,UAE,Sharaf DG,Home,675.05,4,Paid,20,559.0,28985.0,34,2025-10-18
8773,636836,Glen Wu,sandra81@example.org,317-964-3291x1959,UAE,Extra,Travel,1783.73,6,Late,12,592.0,20991.0,41,2024-09-26
8774,720254,Andrew Anderson,ubrown@example.net,(426)868-5436,Saudi Arabia,Extra,Travel,3200.61,4,Paid,31,617.0,13467.0,46,2026-01-09
8775,565598,Jennifer Weiss,simmonsmelinda@example.com,491.315.0252x4092,Saudi Arabia,Noon,Beauty,1201.56,4,Paid,45,745.0,5231.0,60,2025-10-15
8776,716170,Ryan Harrison,ojohnson@example.net,+1-801-755-3186x486,UAE,Sharaf DG,Electronics,1964.33,4,Paid,21,830.0,18525.0,56,2025-05-09
8777,591650,Ryan Preston,brooke44@example.com,001-218-629-8648x382,Qatar,Jarir,Beauty,938.78,6,Paid,8,840.0,19375.0,50,2025-10-27
8778,270376,Christopher Lopez,nbautista@example.com,001-882-461-9106x182,Kuwait,Sharaf DG,Travel,4080.27,3,Late,20,735.0,10443.0,46,2025-07-21
8779,279996,Lisa Nelson,francosandra@example.com,+1-786-358-0993,Kuwait,Jarir,Electronics,4727.15,3,Default,45,761.0,23721.0,59,2025-06-16
8780,790391,Victor Olsen,tonyochoa@example.com,001-391-272-1382x0206,Kuwait,Jarir,Travel,79.2,2,Paid,42,784.0,5259.0,51,2025-02-02
8781,649173,Thomas Adams,hlong@example.net,(278)437-7685,UAE,Carrefour,Travel,1610.11,3,Paid,29,850.0,25908.0,31,2025-06-26
8782,479220,Richard Smith,vaughnrichard@example.net,+1-625-916-9290x24437,Qatar,Jarir,Home,1822.1,2,Paid,19,648.0,11596.0,57,2026-06-05
8783,866777,Austin Smith,georgepugh@example.org,001-341-506-5728x6995,Qatar,Centrepoint,Electronics,3082.96,6,Paid,38,655.0,23711.0,54,2025-12-06
8784,199844,James Pierce,michael87@example.com,6456202107,UAE,Jarir,Travel,505.86,2,Paid,2,594.0,10657.0,50,2025-06-08
8785,772696,Michael Blake,bthompson@example.com,8849208290,UAE,Carrefour,Fashion,127.28,3,Paid,8,689.0,11109.0,36,2025-10-29
